key,next_key,model,active_pixel_ratio,active_mean,active_p50,active_p95,inactive_mean,inactive_p50,inactive_p95
GOPR0372_07_00/000047,GOPR0372_07_00/000048,spynet,0.9599826388888889,11.12624936229293,10.998299598693848,14.016974639892577,9.658508678010126,10.062475681304932,11.328103399276733
GOPR0372_07_00/000047,GOPR0372_07_00/000048,scflow,0.9599826388888889,8.030854189784327,8.682894229888916,11.876891231536865,8.070679634499188,8.467799663543701,11.955509328842162
GOPR0372_07_00/000048,GOPR0372_07_00/000049,spynet,0.9643880208333333,15.154195706773887,15.040005683898926,18.793760681152342,14.013225361546825,14.340588569641113,16.32723960876465
GOPR0372_07_00/000048,GOPR0372_07_00/000049,scflow,0.9643880208333333,4.995839485891195,4.538259983062744,10.561455059051509,5.6608554657641745,5.227346897125244,11.62761554718016
GOPR0372_07_00/000049,GOPR0372_07_00/000050,spynet,0.9695442708333334,13.042709022061938,13.01050853729248,17.01872787475586,12.077686152091916,11.967533111572266,14.339423561096192
GOPR0372_07_00/000049,GOPR0372_07_00/000050,scflow,0.9695442708333334,7.892314625102163,8.170662879943848,11.952588272094726,9.074101379272077,9.808145523071289,12.200453567504882
GOPR0372_07_00/000050,GOPR0372_07_00/000051,spynet,0.9679079861111111,3.7804971351845786,3.8079692125320435,6.319564938545227,4.141634308754963,4.77675724029541,6.188451528549194
GOPR0372_07_00/000050,GOPR0372_07_00/000051,scflow,0.9679079861111111,4.25185512623662,4.2485668659210205,6.967431306838989,5.241226095040166,6.125605583190918,7.77145357131958
GOPR0372_07_00/000051,GOPR0372_07_00/000052,spynet,0.9673394097222222,6.54590086331132,6.749260902404785,8.48232946395874,7.2219504721378565,7.731431007385254,9.010790252685547
GOPR0372_07_00/000051,GOPR0372_07_00/000052,scflow,0.9673394097222222,7.118654825142777,7.467432498931885,9.114964008331299,7.9276618768052005,8.675907135009766,9.49238414764404
GOPR0372_07_00/000052,GOPR0372_07_00/000053,spynet,0.9634852430555556,7.077126169568983,7.261538505554199,8.970113277435301,7.170202620684371,7.394145488739014,8.10303382873535
GOPR0372_07_00/000052,GOPR0372_07_00/000053,scflow,0.9634852430555556,6.75470026967687,7.3156914710998535,7.954120779037473,7.23443312397273,7.359852313995361,8.220594024658203
GOPR0372_07_00/000053,GOPR0372_07_00/000054,spynet,0.9617100694444445,8.033215752209541,8.205702781677246,9.74802656173706,8.56305146468683,8.5152006149292,11.073303842544556
GOPR0372_07_00/000053,GOPR0372_07_00/000054,scflow,0.9617100694444445,8.39959901924566,9.270052909851074,10.025310802459718,8.931911431399907,9.2019624710083,10.077896976470948
GOPR0372_07_00/000054,GOPR0372_07_00/000055,spynet,0.9628385416666667,6.670268467320128,6.788559675216675,8.543616151809692,7.502349719854193,7.75951361656189,9.092871236801148
GOPR0372_07_00/000054,GOPR0372_07_00/000055,scflow,0.9628385416666667,6.415748145697379,6.844175577163696,7.669918775558472,6.923874375002041,7.122605562210083,8.178211450576782
