key,next_key,model,active_pixel_ratio,active_mean,active_p50,active_p95,inactive_mean,inactive_p50,inactive_p95
GOPR0374_11_00/000028,GOPR0374_11_00/000029,spynet,0.6748177083333333,12.054819314933946,12.06762981414795,15.043102312088012,12.76858884456055,12.550007820129395,16.77025785446167
GOPR0374_11_00/000028,GOPR0374_11_00/000029,scflow,0.6748177083333333,4.1311366166662555,3.7600075006484985,8.424659585952751,3.360740995133433,2.9804383516311646,7.211936998367307
GOPR0374_11_00/000029,GOPR0374_11_00/000030,spynet,0.6898654513888889,7.604760003370512,7.512209892272949,13.709931373596188,7.211869345760213,7.086043357849121,13.230137729644776
GOPR0374_11_00/000029,GOPR0374_11_00/000030,scflow,0.6898654513888889,6.414449520985813,6.271767616271973,11.307623863220213,5.862329391895636,5.486953258514404,9.393430137634278
GOPR0374_11_00/000030,GOPR0374_11_00/000031,spynet,0.6864930555555555,9.0422909753586,8.653158187866211,13.660197734832764,8.769415670006032,8.479713916778564,13.63334002494812
GOPR0374_11_00/000030,GOPR0374_11_00/000031,scflow,0.6864930555555555,6.12686347565901,6.001826524734497,10.958887529373168,7.361240283900428,7.4736223220825195,11.273525428771972
GOPR0374_11_00/000031,GOPR0374_11_00/000032,spynet,0.6950477430555555,17.870953756870552,17.41490364074707,23.429821968078613,16.759408602025896,16.697832107543945,20.05645751953125
GOPR0374_11_00/000031,GOPR0374_11_00/000032,scflow,0.6950477430555555,2.8233263984466768,2.5008862018585205,6.1922929286956805,2.7923666326830237,2.383845090866089,5.93032693862915
GOPR0374_11_00/000032,GOPR0374_11_00/000033,spynet,0.6846223958333333,15.060613471681451,15.04053020477295,21.634742355346678,12.816746262325896,12.348045349121094,17.087870597839352
GOPR0374_11_00/000032,GOPR0374_11_00/000033,scflow,0.6846223958333333,4.397651584780534,3.9750325679779053,9.282523918151853,5.915523529374364,5.896678924560547,10.892818355560301
GOPR0374_11_00/000033,GOPR0374_11_00/000034,spynet,0.6891059027777777,21.10086117772857,19.77693748474121,28.07841548919677,18.95203362851274,18.85275363922119,21.766323947906496
GOPR0374_11_00/000033,GOPR0374_11_00/000034,scflow,0.6891059027777777,2.25298656071135,1.809697449207306,5.809128022193901,1.9638703283221355,1.798090398311615,4.30110342502594
GOPR0374_11_00/000034,GOPR0374_11_00/000035,spynet,0.6666753472222222,14.226332352437106,13.771121978759766,20.753576564788816,12.664092801794379,12.133230686187744,17.405875492095948
GOPR0374_11_00/000034,GOPR0374_11_00/000035,scflow,0.6666753472222222,5.628315612797571,5.730390310287476,9.913981819152825,7.07149132818566,7.755890607833862,10.256772089004516
GOPR0374_11_00/000035,GOPR0374_11_00/000036,spynet,0.6510329861111112,8.54814373268827,8.175947666168213,13.43929090499878,8.225843849468225,7.19300651550293,16.291272258758543
GOPR0374_11_00/000035,GOPR0374_11_00/000036,scflow,0.6510329861111112,6.345370016755384,6.371854066848755,9.547969532012939,5.695519913311817,6.114277362823486,8.432286596298217
