key,next_key,model,active_pixel_ratio,active_mean,active_p50,active_p95,inactive_mean,inactive_p50,inactive_p95
GOPR0384_11_02/001388,GOPR0384_11_02/001389,spynet,0.429140625,2.2124657448332528,1.4899738430976868,7.445436501502988,2.8121417040823307,1.7656323909759521,8.417911291122437
GOPR0384_11_02/001388,GOPR0384_11_02/001389,scflow,0.429140625,1.855770204362746,1.057551085948944,6.638070034980772,2.72632380422487,1.8189238905906677,7.954923629760742
GOPR0384_11_02/001389,GOPR0384_11_02/001390,spynet,0.42952256944444445,4.095367365934491,3.292575478553772,10.234528398513794,5.243381596880702,4.4038987159729,12.639465808868408
GOPR0384_11_02/001389,GOPR0384_11_02/001390,scflow,0.42952256944444445,3.578040411562015,3.014917016029358,8.358664321899413,4.512644669921329,4.3632752895355225,8.819701910018921
GOPR0384_11_02/001390,GOPR0384_11_02/001391,spynet,0.43276041666666665,4.81663456120641,3.5172818899154663,14.390892219543453,6.0223285714931425,4.9674835205078125,14.064874505996704
GOPR0384_11_02/001390,GOPR0384_11_02/001391,scflow,0.43276041666666665,3.793453373752901,3.191580295562744,8.463002395629882,4.696564345596201,4.589967966079712,9.000539684295655
GOPR0384_11_02/001391,GOPR0384_11_02/001392,spynet,0.4367274305555556,3.7186665377666244,2.5374295711517334,11.421409845352164,4.970525232806314,3.9030327796936035,12.218696117401123
GOPR0384_11_02/001391,GOPR0384_11_02/001392,scflow,0.4367274305555556,2.980786046267322,2.1843751668930054,8.468807125091551,3.898881187302836,3.482846260070801,8.433479785919188
GOPR0384_11_02/001392,GOPR0384_11_02/001393,spynet,0.43852430555555555,2.8743771958675386,1.7704578042030334,9.949471950531006,4.042698474434839,3.016900658607483,10.887522983551023
GOPR0384_11_02/001392,GOPR0384_11_02/001393,scflow,0.43852430555555555,2.300595606839063,1.4396544694900513,8.019583702087402,3.1615091532177066,2.719598650932312,7.960420632362365
GOPR0384_11_02/001393,GOPR0384_11_02/001394,spynet,0.4403255208333333,3.1432115846046895,2.1325156688690186,9.747872829437256,4.415396264632357,3.538644552230835,10.083554458618163
GOPR0384_11_02/001393,GOPR0384_11_02/001394,scflow,0.4403255208333333,2.8064789748186976,2.036696434020996,8.599858283996582,3.5778634625917074,3.3774266242980957,8.323624992370604
GOPR0384_11_02/001394,GOPR0384_11_02/001395,spynet,0.44403211805555554,4.024050108619268,3.0623667240142822,11.076556015014644,5.229436782719872,4.50441312789917,11.082244491577148
GOPR0384_11_02/001394,GOPR0384_11_02/001395,scflow,0.44403211805555554,3.7835396847103087,3.1314496994018555,9.206876373291015,4.523805099659649,4.528463363647461,8.91737642288208
GOPR0384_11_02/001395,GOPR0384_11_02/001396,spynet,0.4483550347222222,3.799312079137415,2.8257908821105957,10.773245811462402,4.888679274841509,3.955923080444336,11.029961109161375
GOPR0384_11_02/001395,GOPR0384_11_02/001396,scflow,0.4483550347222222,3.104882638488665,2.3694560527801514,8.890368461608887,3.810392416183406,3.5018110275268555,8.465061378479003
